financial_year,state_code,state,month,month_date,regular,adhoc,total
2021-22,23,Madhya Pradesh,2021-05,2021-05-01,609.7897978469999,0.0,609.7897978469999
2021-22,23,Madhya Pradesh,2021-06,2021-06-01,785.8476153969998,0.0,785.8476153969998
2021-22,23,Madhya Pradesh,2021-07,2021-07-01,1330.31864614,0.0,1330.31864614
2021-22,23,Madhya Pradesh,2021-08,2021-08-01,1098.55910087,213.0941362,1311.6532370700002
2021-22,23,Madhya Pradesh,2021-09,2021-09-01,1008.5677508869999,0.0,1008.5677508869999
2021-22,23,Madhya Pradesh,2021-10,2021-10-01,1024.933656701,0.0,1024.933656701
2021-22,23,Madhya Pradesh,2021-11,2021-11-01,1124.0185624360001,0.0,1124.0185624360001
2021-22,23,Madhya Pradesh,2021-12,2021-12-01,950.5719371320001,0.0,950.5719371320001
2021-22,23,Madhya Pradesh,2022-01,2022-01-01,1111.421335286,669.3128188,1780.7341540859998
2021-22,23,Madhya Pradesh,2022-02,2022-02-01,973.0626567710001,0.0,973.0626567710001
2021-22,23,Madhya Pradesh,2022-03,2022-03-01,1013.9840562850001,382.4644679,1396.448524185
2021-22,24,Gujarat,2021-04,2021-04-01,956.0735894709999,0.0,956.0735894709999
2021-22,24,Gujarat,2021-05,2021-05-01,594.251008899,0.0,594.251008899
2021-22,24,Gujarat,2021-06,2021-06-01,793.004292736,0.0,793.004292736
2021-22,24,Gujarat,2021-07,2021-07-01,1188.745778949,0.0,1188.745778949
2021-22,24,Gujarat,2021-08,2021-08-01,1326.17530576,567.4875167,1893.66282246
2021-22,24,Gujarat,2021-09,2021-09-01,1162.6994425130001,0.0,1162.6994425130001
2021-22,24,Gujarat,2021-10,2021-10-01,1048.0368178879999,0.0,1048.0368178879999
2021-22,24,Gujarat,2021-11,2021-11-01,798.7838241950003,0.0,798.7838241950003
2021-22,24,Gujarat,2021-12,2021-12-01,1139.417026986,0.0,1139.417026986
2021-22,24,Gujarat,2022-01,2022-01-01,1408.8364389,1259.8548708,2668.6913097
2021-22,24,Gujarat,2022-02,2022-02-01,1179.74089948,0.0,1179.74089948
2021-22,24,Gujarat,2022-03,2022-03-01,1449.4645293229999,719.917069,2169.3815983229997
2021-22,25,Daman and Diu,2021-04,2021-04-01,0.262715229,0.0,0.262715229
2021-22,25,Daman and Diu,2021-05,2021-05-01,0.138623326,0.0,0.138623326
2021-22,25,Daman and Diu,2021-06,2021-06-01,0.15664924,0.0,0.15664924
2021-22,25,Daman and Diu,2021-07,2021-07-01,0.08678578199999999,0.0,0.08678578199999999
2021-22,25,Daman and Diu,2021-08,2021-08-01,0.088003704,19.3512899,19.439293604
2021-22,25,Daman and Diu,2021-09,2021-09-01,24.673421407,0.0,24.673421407
2021-22,25,Daman and Diu,2021-10,2021-10-01,0.127101502,0.0,0.127101502
2021-22,25,Daman and Diu,2021-11,2021-11-01,0.15666018399999998,0.0,0.15666018399999998
2021-22,25,Daman and Diu,2021-12,2021-12-01,-0.043248657999999995,0.0,-0.043248657999999995
2021-22,25,Daman and Diu,2022-01,2022-01-01,0.26708894499999997,28.1665166,28.433605545000002
2021-22,25,Daman and Diu,2022-02,2022-02-01,0.07974761799999999,0.0,0.07974761799999999
2021-22,25,Daman and Diu,2022-03,2022-03-01,0.21144035499999997,16.0951524,16.306592755
2021-22,26,Dadra and Nagar Haveli,2021-04,2021-04-01,37.008024621,0.0,37.008024621
2021-22,26,Dadra and Nagar Haveli,2021-05,2021-05-01,-2.5350601239999992,0.0,-2.5350601239999992
2021-22,26,Dadra and Nagar Haveli,2021-06,2021-06-01,16.905066845,0.0,16.905066845
2021-22,26,Dadra and Nagar Haveli,2021-07,2021-07-01,41.173260775,0.0,41.173260775
2021-22,26,Dadra and Nagar Haveli,2021-08,2021-08-01,59.118725629,9.7451008,68.863826429
2021-22,26,Dadra and Nagar Haveli,2021-09,2021-09-01,53.447574445,0.0,53.447574445
2021-22,26,Dadra and Nagar Haveli,2021-10,2021-10-01,23.502974975999997,0.0,23.502974975999997
2021-22,26,Dadra and Nagar Haveli,2021-11,2021-11-01,24.747110203000002,0.0,24.747110203000002
2021-22,26,Dadra and Nagar Haveli,2021-12,2021-12-01,22.825298024000002,0.0,22.825298024000002
2021-22,26,Dadra and Nagar Haveli,2022-01,2022-01-01,13.428919444999998,33.4179011,46.846820545
2021-22,26,Dadra and Nagar Haveli,2022-02,2022-02-01,36.285437009,0.0,36.285437009
2021-22,26,Dadra and Nagar Haveli,2022-03,2022-03-01,79.69138269899999,19.0959435,98.78732619899999
2021-22,27,Maharashtra,2021-04,2021-04-01,1978.053797961,0.0,1978.053797961
2021-22,27,Maharashtra,2021-05,2021-05-01,699.3150533119998,0.0,699.3150533119998
2021-22,27,Maharashtra,2021-06,2021-06-01,1930.2513078010002,0.0,1930.2513078010002
2021-22,27,Maharashtra,2021-07,2021-07-01,2568.564010142,0.0,2568.564010142
2021-22,27,Maharashtra,2021-08,2021-08-01,2732.925438612,1200.4099184000002,3933.3353570120003
2021-22,27,Maharashtra,2021-09,2021-09-01,2825.02611141,0.0,2825.02611141
2021-22,27,Maharashtra,2021-10,2021-10-01,2531.8223569089996,0.0,2531.8223569089996
2021-22,27,Maharashtra,2021-11,2021-11-01,2631.558555541,0.0,2631.558555541
2021-22,27,Maharashtra,2021-12,2021-12-01,3207.454579362,0.0,3207.454579362
2021-22,27,Maharashtra,2022-01,2022-01-01,3330.6775786599997,2641.6850806,5972.362659259999
2021-22,27,Maharashtra,2022-02,2022-02-01,2273.4620553959994,0.0,2273.4620553959994
2021-22,27,Maharashtra,2022-03,2022-03-01,3249.4727269860005,1509.5343317,4759.007058686
2021-22,29,Karnataka,2021-04,2021-04-01,2040.4835023190003,0.0,2040.4835023190003
2021-22,29,Karnataka,2021-05,2021-05-01,1056.2898548879998,0.0,1056.2898548879998
2021-22,29,Karnataka,2021-06,2021-06-01,1250.656211566,0.0,1250.656211566
2021-22,29,Karnataka,2021-07,2021-07-01,1886.471432477,0.0,1886.471432477
2021-22,29,Karnataka,2021-08,2021-08-01,2068.2082793990003,619.5772929,2687.7855722990003
2021-22,29,Karnataka,2021-09,2021-09-01,2340.5623576020002,0.0,2340.5623576020002
2021-22,29,Karnataka,2021-10,2021-10-01,2159.702369099,0.0,2159.702369099
2021-22,29,Karnataka,2021-11,2021-11-01,2292.2737374269996,0.0,2292.2737374269996
2021-22,29,Karnataka,2021-12,2021-12-01,1451.792206751,0.0,1451.792206751
2021-22,29,Karnataka,2022-01,2022-01-01,1875.229906875,1578.041029,3453.270935875
2021-22,29,Karnataka,2022-02,2022-02-01,1857.0838629760003,0.0,1857.0838629760003
2021-22,29,Karnataka,2022-03,2022-03-01,2156.065440248,901.7377309,3057.803171148
2021-22,30,Goa,2021-04,2021-04-01,115.878028601,0.0,115.878028601
2021-22,30,Goa,2021-05,2021-05-01,49.807341164,0.0,49.807341164
2021-22,30,Goa,2021-06,2021-06-01,69.16611499400001,0.0,69.16611499400001
2021-22,30,Goa,2021-07,2021-07-01,89.950502336,0.0,89.950502336
2021-22,30,Goa,2021-08,2021-08-01,85.597244572,46.058793699999995,131.656038272
2021-22,30,Goa,2021-09,2021-09-01,93.191227138,0.0,93.191227138
2021-22,30,Goa,2021-10,2021-10-01,99.15197684099998,0.0,99.15197684099998
2021-22,30,Goa,2021-11,2021-11-01,99.341080551,0.0,99.341080551
2021-22,30,Goa,2021-12,2021-12-01,194.465358689,0.0,194.465358689
2021-22,30,Goa,2022-01,2022-01-01,122.81787760499998,95.2410181,218.058895705
2021-22,30,Goa,2022-02,2022-02-01,108.90558213,0.0,108.90558213
2021-22,30,Goa,2022-03,2022-03-01,114.236989646,54.4234389,168.660428546
2021-22,31,Lakshadweep,2021-04,2021-04-01,2.115004515,0.0,2.115004515
2021-22,31,Lakshadweep,2021-05,2021-05-01,0.9745496209999999,0.0,0.9745496209999999
2021-22,31,Lakshadweep,2021-06,2021-06-01,1.4008445859999998,0.0,1.4008445859999998
2021-22,31,Lakshadweep,2021-07,2021-07-01,2.6659175729999998,0.0,2.6659175729999998
2021-22,31,Lakshadweep,2021-08,2021-08-01,4.122559048,0.0,4.122559048
2021-22,31,Lakshadweep,2021-09,2021-09-01,1.8563245290000003,0.0,1.8563245290000003
2021-22,31,Lakshadweep,2021-10,2021-10-01,2.401277844,0.0,2.401277844
2021-22,31,Lakshadweep,2021-11,2021-11-01,1.345715747,0.0,1.345715747
2021-22,31,Lakshadweep,2021-12,2021-12-01,1.430971876,0.0,1.430971876
2021-22,31,Lakshadweep,2022-01,2022-01-01,1.873360377,0.0,1.873360377
2021-22,31,Lakshadweep,2022-02,2022-02-01,1.2504748,0.0,1.2504748
2021-22,31,Lakshadweep,2022-03,2022-03-01,1.910096254,0.0,1.910096254
2021-22,32,Kerala,2021-04,2021-04-01,1222.259613057,0.0,1222.259613057
2021-22,32,Kerala,2021-05,2021-05-01,566.1277641400001,0.0,566.1277641400001
2021-22,32,Kerala,2021-06,2021-06-01,670.030777121,0.0,670.030777121
2021-22,32,Kerala,2021-07,2021-07-01,1088.2674560970001,0.0,1088.2674560970001
2021-22,32,Kerala,2021-08,2021-08-01,1119.9148061910003,253.36852699999997,1373.283333191
2021-22,32,Kerala,2021-09,2021-09-01,1257.79865746,0.0,1257.79865746
2021-22,32,Kerala,2021-10,2021-10-01,1050.162419576,0.0,1050.162419576
2021-22,32,Kerala,2021-11,2021-11-01,1110.398401872,0.0,1110.398401872
2021-22,32,Kerala,2021-12,2021-12-01,1014.8971540399999,0.0,1014.8971540399999
2021-22,32,Kerala,2022-01,2022-01-01,1199.761468385,734.4777259,1934.239194285
2021-22,32,Kerala,2022-02,2022-02-01,1196.255074784,0.0,1196.255074784
2021-22,32,Kerala,2022-03,2022-03-01,1194.8895554140001,419.7015577,1614.591113114
2021-22,33,Tamil Nadu,2021-04,2021-04-01,1590.8747520309998,0.0,1590.8747520309998
2021-22,33,Tamil Nadu,2021-05,2021-05-01,846.409922878,0.0,846.409922878
2021-22,33,Tamil Nadu,2021-06,2021-06-01,1263.784783855,0.0,1263.784783855
2021-22,33,Tamil Nadu,2021-07,2021-07-01,1476.0694188500001,0.0,1476.0694188500001
2021-22,33,Tamil Nadu,2021-08,2021-08-01,1554.224444986,544.1800837,2098.404528686
2021-22,33,Tamil Nadu,2021-09,2021-09-01,1499.475275846,0.0,1499.475275846
2021-22,33,Tamil Nadu,2021-10,2021-10-01,1319.8712946510002,0.0,1319.8712946510002
2021-22,33,Tamil Nadu,2021-11,2021-11-01,1265.791965114,0.0,1265.791965114
2021-22,33,Tamil Nadu,2021-12,2021-12-01,1175.472311667,0.0,1175.472311667
2021-22,33,Tamil Nadu,2022-01,2022-01-01,1533.361704016,1300.4337507,2833.7954547159998
2021-22,33,Tamil Nadu,2022-02,2022-02-01,1334.53827662,0.0,1334.53827662
2021-22,33,Tamil Nadu,2022-03,2022-03-01,2027.7477711889999,743.1050004,2770.852771589
2021-22,34,Puducherry,2021-04,2021-04-01,47.209685665,0.0,47.209685665
2021-22,34,Puducherry,2021-05,2021-05-01,12.769007248000001,0.0,12.769007248000001
2021-22,34,Puducherry,2021-06,2021-06-01,30.767558691999994,0.0,30.767558691999994
2021-22,34,Puducherry,2021-07,2021-07-01,50.892135753000005,0.0,50.892135753000005
2021-22,34,Puducherry,2021-08,2021-08-01,60.353921447000005,19.0445123,79.39843374700001
2021-22,34,Puducherry,2021-09,2021-09-01,46.719557564,0.0,46.719557564
2021-22,34,Puducherry,2021-10,2021-10-01,40.869866151,0.0,40.869866151
2021-22,34,Puducherry,2021-11,2021-11-01,43.269232140999996,0.0,43.269232140999996
2021-22,34,Puducherry,2021-12,2021-12-01,36.514740026000005,0.0,36.514740026000005
2021-22,34,Puducherry,2022-01,2022-01-01,46.312125357,47.7398587,94.051984057
2021-22,34,Puducherry,2022-02,2022-02-01,38.646240336999995,0.0,38.646240336999995
2021-22,34,Puducherry,2022-03,2022-03-01,41.25100210300001,27.2799193,68.53092140300001
2021-22,35,Andaman and Nicobar Island,2021-04,2021-04-01,20.825518686000002,0.0,20.825518686000002
2021-22,35,Andaman and Nicobar Island,2021-05,2021-05-01,8.714420804,0.0,8.714420804
2021-22,35,Andaman and Nicobar Island,2021-06,2021-06-01,10.848376853,0.0,10.848376853
2021-22,35,Andaman and Nicobar Island,2021-07,2021-07-01,24.091540436000003,0.0,24.091540436000003
2021-22,35,Andaman and Nicobar Island,2021-08,2021-08-01,17.604003256,-0.8090830000000002,16.794920255999997
2021-22,35,Andaman and Nicobar Island,2021-09,2021-09-01,18.536109843000002,0.0,18.536109843000002
2021-22,35,Andaman and Nicobar Island,2021-10,2021-10-01,19.516751558999996,0.0,19.516751558999996
2021-22,35,Andaman and Nicobar Island,2021-11,2021-11-01,18.571357076,0.0,18.571357076
2021-22,35,Andaman and Nicobar Island,2021-12,2021-12-01,21.651368256,0.0,21.651368256
2021-22,35,Andaman and Nicobar Island,2022-01,2022-01-01,24.235771279999998,4.5352866,28.771057879999997
2021-22,35,Andaman and Nicobar Island,2022-02,2022-02-01,20.928396857,0.0,20.928396857
2021-22,35,Andaman and Nicobar Island,2022-03,2022-03-01,26.008171744,2.5915923,28.599764043999997
2021-22,36,Telangana,2021-04,2021-04-01,1254.167734841,0.0,1254.167734841
2021-22,36,Telangana,2021-05,2021-05-01,764.263001129,0.0,764.263001129
2021-22,36,Telangana,2021-06,2021-06-01,925.4212879969999,0.0,925.4212879969999
2021-22,36,Telangana,2021-07,2021-07-01,1260.6261924849998,0.0,1260.6261924849998
2021-22,36,Telangana,2021-08,2021-08-01,1452.187238039,157.78264840000003,1609.969886439
2021-22,36,Telangana,2021-09,2021-09-01,1301.9453950590002,0.0,1301.9453950590002
2021-22,36,Telangana,2021-10,2021-10-01,1193.8717016009998,0.0,1193.8717016009998
2021-22,36,Telangana,2021-11,2021-11-01,1281.30284157,0.0,1281.30284157
2021-22,36,Telangana,2021-12,2021-12-01,1138.950128198,0.0,1138.950128198
2021-22,36,Telangana,2022-01,2022-01-01,1254.340765103,703.4468178,1957.787582903
2021-22,36,Telangana,2022-02,2022-02-01,1303.874173052,0.0,1303.874173052
2021-22,36,Telangana,2022-03,2022-03-01,1496.0972582160002,401.9696102,1898.0668684160003
2021-22,37,Andhra Pradesh,2021-04,2021-04-01,1186.290881239,0.0,1186.290881239
2021-22,37,Andhra Pradesh,2021-05,2021-05-01,639.255214508,0.0,639.255214508
2021-22,37,Andhra Pradesh,2021-06,2021-06-01,852.8712114890001,0.0,852.8712114890001
2021-22,37,Andhra Pradesh,2021-07,2021-07-01,1286.1750139209998,0.0,1286.1750139209998
2021-22,37,Andhra Pradesh,2021-08,2021-08-01,1196.982651161,147.50564049999997,1344.488291661
2021-22,37,Andhra Pradesh,2021-09,2021-09-01,1268.1963240320001,0.0,1268.1963240320001
2021-22,37,Andhra Pradesh,2021-10,2021-10-01,1169.077368291,0.0,1169.077368291
2021-22,37,Andhra Pradesh,2021-11,2021-11-01,1202.613586435,0.0,1202.613586435
2021-22,37,Andhra Pradesh,2021-12,2021-12-01,912.4533448299999,0.0,912.4533448299999
2021-22,37,Andhra Pradesh,2022-01,2022-01-01,1173.4408287289998,605.8188068,1779.2596355289998
2021-22,37,Andhra Pradesh,2022-02,2022-02-01,883.718608417,0.0,883.718608417
2021-22,37,Andhra Pradesh,2022-03,2022-03-01,895.1835964769998,346.1821753,1241.3657717769997
2021-22,38,Ladakh,2021-04,2021-04-01,9.551018378,0.0,9.551018378
2021-22,38,Ladakh,2021-05,2021-05-01,2.996165591,0.0,2.996165591
2021-22,38,Ladakh,2021-06,2021-06-01,12.091889047,0.0,12.091889047
2021-22,38,Ladakh,2021-07,2021-07-01,29.535885944,0.0,29.535885944
2021-22,38,Ladakh,2021-08,2021-08-01,24.786702145,0.0,24.786702145
2021-22,38,Ladakh,2021-09,2021-09-01,25.052803065,0.0,25.052803065
2021-22,38,Ladakh,2021-10,2021-10-01,38.015018146,0.0,38.015018146
2021-22,38,Ladakh,2021-11,2021-11-01,30.024390599,0.0,30.024390599
2021-22,38,Ladakh,2021-12,2021-12-01,17.354842466,0.0,17.354842466
2021-22,38,Ladakh,2022-01,2022-01-01,19.578151161,0.0,19.578151161
2021-22,38,Ladakh,2022-02,2022-02-01,10.255114725,0.0,10.255114725
2021-22,38,Ladakh,2022-03,2022-03-01,7.572470268000001,0.0,7.572470268000001
2021-22,97,Other Territory,2021-04,2021-04-01,42.91017285,0.0,42.91017285
2021-22,97,Other Territory,2021-05,2021-05-01,31.6810562,0.0,31.6810562
2021-22,97,Other Territory,2021-06,2021-06-01,16.0209806,0.0,16.0209806
2021-22,97,Other Territory,2021-07,2021-07-01,20.33065445,0.0,20.33065445
2021-22,97,Other Territory,2021-08,2021-08-01,16.53849045,0.0,16.53849045
2021-22,97,Other Territory,2021-09,2021-09-01,12.654358872,0.0,12.654358872
2021-22,97,Other Territory,2021-10,2021-10-01,20.3493516,0.0,20.3493516
2021-22,97,Other Territory,2021-11,2021-11-01,12.9749459,0.0,12.9749459
2021-22,97,Other Territory,2021-12,2021-12-01,11.5087223,0.0,11.5087223
2021-22,97,Other Territory,2022-01,2022-01-01,9.8844967,0.0,9.8844967
2021-22,97,Other Territory,2022-02,2022-02-01,14.7324289,0.0,14.7324289
2021-22,97,Other Territory,2022-03,2022-03-01,19.6910426,0.0,19.6910426
2022-23,01,Jammu and Kashmir,2022-04,2022-04-01,429.40035147599997,0.0,429.40035147599997
2022-23,01,Jammu and Kashmir,2022-05,2022-05-01,340.7474154909999,0.0,340.7474154909999
2022-23,01,Jammu and Kashmir,2022-06,2022-06-01,360.83231975,160.5524286,521.38474835
2022-23,01,Jammu and Kashmir,2022-07,2022-07-01,385.163401695,0.0,385.163401695
2022-23,01,Jammu and Kashmir,2022-08,2022-08-01,361.000180559,0.0,361.000180559
2022-23,01,Jammu and Kashmir,2022-09,2022-09-01,361.92057264399995,0.0,361.92057264399995
2022-23,01,Jammu and Kashmir,2022-10,2022-10-01,442.3452972895,130.8442936,573.1895908895
2022-23,01,Jammu and Kashmir,2022-11,2022-11-01,398.6860590140001,0.0,398.6860590140001
2022-23,01,Jammu and Kashmir,2022-12,2022-12-01,363.7917630900001,0.0,363.7917630900001
2022-23,01,Jammu and Kashmir,2023-01,2023-01-01,426.44919089100006,0.0,426.44919089100006
2022-23,01,Jammu and Kashmir,2023-02,2023-02-01,369.39436709100005,0.0,369.39436709100005
2022-23,01,Jammu and Kashmir,2023-03,2023-03-01,404.072904107,-20.5524286,383.520475507
2022-23,02,Himachal Pradesh,2022-04,2022-04-01,302.22857239999996,0.0,302.22857239999996
2022-23,02,Himachal Pradesh,2022-05,2022-05-01,242.84763858799997,0.0,242.84763858799997
2022-23,02,Himachal Pradesh,2022-06,2022-06-01,206.56840785499998,123.883736,330.452143855
2022-23,02,Himachal Pradesh,2022-07,2022-07-01,297.45483441700003,0.0,297.45483441700003
2022-23,02,Himachal Pradesh,2022-08,2022-08-01,234.54288405500003,0.0,234.54288405500003
2022-23,02,Himachal Pradesh,2022-09,2022-09-01,204.840531159,0.0,204.840531159
2022-23,02,Himachal Pradesh,2022-10,2022-10-01,306.31995826599996,100.9606648,407.280623066
2022-23,02,Himachal Pradesh,2022-11,2022-11-01,263.38181856700004,0.0,263.38181856700004
2022-23,02,Himachal Pradesh,2022-12,2022-12-01,184.10337478,0.0,184.10337478
2022-23,02,Himachal Pradesh,2023-01,2023-01-01,303.59425056099997,0.0,303.59425056099997
2022-23,02,Himachal Pradesh,2023-02,2023-02-01,205.47370179,0.0,205.47370179
2022-23,02,Himachal Pradesh,2023-03,2023-03-01,225.11776931299997,-11.403736,213.71403331299996
2022-23,03,Punjab,2022-04,2022-04-01,947.1021364750002,0.0,947.1021364750002
2022-23,03,Punjab,2022-05,2022-05-01,747.087365159,0.0,747.087365159
2022-23,03,Punjab,2022-06,2022-06-01,750.2226468420001,504.3040158,1254.5266626420002
2022-23,03,Punjab,2022-07,2022-07-01,784.052945538,0.0,784.052945538
2022-23,03,Punjab,2022-08,2022-08-01,794.3478143340001,0.0,794.3478143340001
2022-23,03,Punjab,2022-09,2022-09-01,788.680352054,0.0,788.680352054
2022-23,03,Punjab,2022-10,2022-10-01,1141.9764604235002,410.9891285,1552.9655889235
2022-23,03,Punjab,2022-11,2022-11-01,881.4038731789999,0.0,881.4038731789999
2022-23,03,Punjab,2022-12,2022-12-01,848.8903033269999,0.0,848.8903033269999
2022-23,03,Punjab,2023-01,2023-01-01,1035.133266648,0.0,1035.133266648
2022-23,03,Punjab,2023-02,2023-02-01,1100.39748932,0.0,1100.39748932
2022-23,03,Punjab,2023-03,2023-03-01,1025.9033216779999,-52.0540158,973.8493058779999
2022-23,04,Chandigarh,2022-04,2022-04-01,114.52155706000002,0.0,114.52155706000002
2022-23,04,Chandigarh,2022-05,2022-05-01,107.93194733800001,0.0,107.93194733800001
2022-23,04,Chandigarh,2022-06,2022-06-01,96.34168728799999,49.1599753,145.501662588
2022-23,04,Chandigarh,2022-07,2022-07-01,113.82103596900001,0.0,113.82103596900001
2022-23,04,Chandigarh,2022-08,2022-08-01,113.5660944,0.0,113.5660944
2022-23,04,Chandigarh,2022-09,2022-09-01,104.11342030499999,0.0,104.11342030499999
2022-23,04,Chandigarh,2022-10,2022-10-01,134.403245375,40.0635624,174.466807775
2022-23,04,Chandigarh,2022-11,2022-11-01,137.057701198,0.0,137.057701198
2022-23,04,Chandigarh,2022-12,2022-12-01,117.69535816900003,0.0,117.69535816900003
2022-23,04,Chandigarh,2023-01,2023-01-01,126.82116138500001,0.0,126.82116138500001
2022-23,04,Chandigarh,2023-02,2023-02-01,127.793228572,0.0,127.793228572
2022-23,04,Chandigarh,2023-03,2023-03-01,115.61465761399998,-5.8499753,109.76468231399998
2022-23,05,Uttarakhand,2022-04,2022-04-01,177.80440932300002,0.0,177.80440932300002
2022-23,05,Uttarakhand,2022-05,2022-05-01,175.12611674100003,0.0,175.12611674100003
2022-23,05,Uttarakhand,2022-06,2022-06-01,164.93671000300006,166.9966201,331.93333010300006
2022-23,05,Uttarakhand,2022-07,2022-07-01,235.01617149300003,0.0,235.01617149300003
2022-23,05,Uttarakhand,2022-08,2022-08-01,234.21295061399994,0.0,234.21295061399994
2022-23,05,Uttarakhand,2022-09,2022-09-01,127.03647802400002,0.0,127.03647802400002
2022-23,05,Uttarakhand,2022-10,2022-10-01,264.659932211,136.0960714,400.756003611
2022-23,05,Uttarakhand,2022-11,2022-11-01,256.615963634,0.0,256.615963634
2022-23,05,Uttarakhand,2022-12,2022-12-01,225.431944867,0.0,225.431944867
2022-23,05,Uttarakhand,2023-01,2023-01-01,243.222816323,0.0,243.222816323
2022-23,05,Uttarakhand,2023-02,2023-02-01,198.53202904500003,0.0,198.53202904500003
2022-23,05,Uttarakhand,2023-03,2023-03-01,141.95934238100006,-7.19662009999999,134.76272228100007
2022-23,06,Haryana,2022-04,2022-04-01,1078.802043008,0.0,1078.802043008
2022-23,06,Haryana,2022-05,2022-05-01,703.1179978030003,0.0,703.1179978030003
2022-23,06,Haryana,2022-06,2022-06-01,836.4575156989998,512.9576444,1349.4151600989999
2022-23,06,Haryana,2022-07,2022-07-01,913.815081913,0.0,913.815081913
2022-23,06,Haryana,2022-08,2022-08-01,713.4310300149999,0.0,713.4310300149999
2022-23,06,Haryana,2022-09,2022-09-01,1047.3257506849998,0.0,1047.3257506849998
2022-23,06,Haryana,2022-10,2022-10-01,1313.494746143,418.0415159,1731.5362620429999
2022-23,06,Haryana,2022-11,2022-11-01,1074.7897762970001,0.0,1074.7897762970001
2022-23,06,Haryana,2022-12,2022-12-01,1001.256683241,0.0,1001.256683241
2022-23,06,Haryana,2023-01,2023-01-01,1237.3183478800004,0.0,1237.3183478800004
2022-23,06,Haryana,2023-02,2023-02-01,975.0817355570001,0.0,975.0817355570001
2022-23,06,Haryana,2023-03,2023-03-01,933.970117608,-47.3976444,886.572473208
2022-23,07,Delhi,2022-04,2022-04-01,1319.3097268880001,0.0,1319.3097268880001
2022-23,07,Delhi,2022-05,2022-05-01,1024.377105033,0.0,1024.377105033
2022-23,07,Delhi,2022-06,2022-06-01,800.3851263170003,565.2476556,1365.6327819170003
2022-23,07,Delhi,2022-07,2022-07-01,1001.402777999,0.0,1001.402777999
2022-23,07,Delhi,2022-08,2022-08-01,1027.111686038,0.0,1027.111686038
2022-23,07,Delhi,2022-09,2022-09-01,1067.03461162,0.0,1067.03461162
2022-23,07,Delhi,2022-10,2022-10-01,1461.821718371,460.6559417,1922.4776600710002
2022-23,07,Delhi,2022-11,2022-11-01,1279.23747596,0.0,1279.23747596
2022-23,07,Delhi,2022-12,2022-12-01,1183.007010256,0.0,1183.007010256
2022-23,07,Delhi,2023-01,2023-01-01,1241.4901975670002,0.0,1241.4901975670002
2022-23,07,Delhi,2023-02,2023-02-01,1092.957341136,0.0,1092.957341136
2022-23,07,Delhi,2023-03,2023-03-01,1129.6083557519999,-57.4476556,1072.160700152
2022-23,08,Rajasthan,2022-04,2022-04-01,1581.3106002559998,0.0,1581.3106002559998
2022-23,08,Rajasthan,2022-05,2022-05-01,1325.1702233259998,0.0,1325.1702233259998
2022-23,08,Rajasthan,2022-06,2022-06-01,1291.797579056,577.9519189,1869.749497956
2022-23,08,Rajasthan,2022-07,2022-07-01,1415.258827499,0.0,1415.258827499
2022-23,08,Rajasthan,2022-08,2022-08-01,1358.7747083690003,0.0,1358.7747083690003
2022-23,08,Rajasthan,2022-09,2022-09-01,1241.748237387,0.0,1241.748237387
2022-23,08,Rajasthan,2022-10,2022-10-01,1755.0300307579998,471.0094466,2226.0394773579997
2022-23,08,Rajasthan,2022-11,2022-11-01,1616.5592346609997,0.0,1616.5592346609997
2022-23,08,Rajasthan,2022-12,2022-12-01,1712.5696059729999,0.0,1712.5696059729999
2022-23,08,Rajasthan,2023-01,2023-01-01,1784.4314164580003,0.0,1784.4314164580003
2022-23,08,Rajasthan,2023-02,2023-02-01,1576.8300080319998,0.0,1576.8300080319998
2022-23,08,Rajasthan,2023-03,2023-03-01,1681.9561098419997,-85.5019189,1596.4541909419997
2022-23,09,Uttar Pradesh,2022-04,2022-04-01,3338.011054287,0.0,3338.011054287
2022-23,09,Uttar Pradesh,2022-05,2022-05-01,2923.570951139,0.0,2923.570951139
2022-23,09,Uttar Pradesh,2022-06,2022-06-01,3007.221789242,1124.4193588,4131.641148042
2022-23,09,Uttar Pradesh,2022-07,2022-07-01,2936.1132527109994,0.0,2936.1132527109994
2022-23,09,Uttar Pradesh,2022-08,2022-08-01,2676.531464462,0.0,2676.531464462
2022-23,09,Uttar Pradesh,2022-09,2022-09-01,2691.854850977,0.0,2691.854850977
2022-23,09,Uttar Pradesh,2022-10,2022-10-01,3137.7425280745,916.3602072,4054.1027352745
2022-23,09,Uttar Pradesh,2022-11,2022-11-01,3143.5835651899997,0.0,3143.5835651899997
2022-23,09,Uttar Pradesh,2022-12,2022-12-01,3259.3595483599997,0.0,3259.3595483599997
2022-23,09,Uttar Pradesh,2023-01,2023-01-01,3324.6145301720003,0.0,3324.6145301720003
2022-23,09,Uttar Pradesh,2023-02,2023-02-01,3061.0673527900003,0.0,3061.0673527900003
2022-23,09,Uttar Pradesh,2023-03,2023-03-01,3174.8519506019998,-161.2493588,3013.6025918019996
2022-23,10,Bihar,2022-04,2022-04-01,1289.9924005350001,0.0,1289.9924005350001
2022-23,10,Bihar,2022-05,2022-05-01,1211.5318188740002,0.0,1211.5318188740002
2022-23,10,Bihar,2022-06,2022-06-01,1316.49729024,424.9484004,1741.44569064
2022-23,10,Bihar,2022-07,2022-07-01,1346.630927965,0.0,1346.630927965
2022-23,10,Bihar,2022-08,2022-08-01,1176.428580126,0.0,1176.428580126
